"","focal","cub.mins","mom.mins","c","n","ba","bl","g","ca","cl","ma","ml","ua","ul","overlap","fas.date","location","fas.mom","hy.id","stop.fas","fas.format","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","fas.age.mon","fas.mon","migratn.seas.fas","fas.am.pm","dob.yr","mom.state","mom.cycle.start","mom.cycle.stop","mom.trimester","mom.parity","mom.cub1","mom.cub2","mom.parity.binary","fas.yr"
"266","j363",32,32,30,10,0,0,2,13,11,0,0,0,0,32,2013-07-31,"schmutzy d","ojy","higs",2013-07-31 18:50:00,"new","2013-05-31","","happy.zebra",NA,"","2013-06-27","","",NA,"","2013-10-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-12-21","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-12-01","dls","double check: alive but with disappeared date",NA,"","m","r","ojy",NA,"single",NA,2,7,"migration","pm",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"267","j364",7,7,6,0,0,0,0,0,0,0,1,0,0,7,2013-07-31,"schmutzy d","snap","moji",2013-07-31 19:07:00,"new","2012-09-17","","happy.zebra",NA,"","2013-02-02","","",NA,"","2013-07-15","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-26","","",12.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","snap",NA,"single",NA,10.4,7,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"268","j365",31,31,19,13,0,0,0,3,2,0,0,0,0,31,2013-08-01,"degaulle d","ink","dalt",2013-08-01 07:09:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"","2013-07-27","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-08","dls","",NA,"","m","r","ink",NA,"twin","2",6.5,8,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"269","j366",15,21,0,0,0,0,0,0,0,0,0,0,0,15,2013-08-01,"degaulle d","ink","slim",2013-08-01 07:30:00,"new","2013-01-14","","serena.n",NA,"","2013-03-15","","",NA,"",NA,"","",NA,"","2013-11-29","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-10-09","dls","dispersed",NA,"","m","r","ink",NA,"twin","1",6.5,8,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"270","j367",32,32,31,28,0,0,0,2,0,0,1,0,1,32,2013-08-01,"370m nw _ benson x (gps: 0725595e, 9841889n)","bart","bron",2013-08-01 18:37:00,"new","2012-10-01","","serena.s",NA,"","2012-11-16","","",NA,"","2013-06-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-10-30","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-11-19","dls","double check: alive but with disappeared date",NA,"","m","r","bart",NA,NA,NA,10,8,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"271","j368",32,32,7,0,0,0,0,2,2,1,0,0,1,32,2013-08-02,"schmutzy d","boom","swag",2013-08-02 07:20:00,"new","2012-10-23","","happy.zebra",NA,"","2013-01-05","","",NA,"","2013-08-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-26","","",8,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-06-30","dls","double check: alive but with disappeared date",NA,"","m","r","boom",NA,"twin","1",9.3,8,"migration","am",2012,"p",2013-07-27,2013-09-01,1,"b","plnk","rumg","mult",2013
"272","j369",24,30,6,0,0,0,2,1,0,2,4,1,0,23,2013-08-02,"@520m ne _ stankho (gps: 0722069e, 9847788n)","wafl","trni",2013-08-02 18:37:00,"new","2012-07-04","","serena.n",NA,"","2012-07-12","","",NA,"","2013-02-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-07-03","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"","m","r","wafl",NA,"single",NA,12.9,8,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"273","j37",13,17,10,0,0,0,2,4,3,0,0,0,0,11,2012-08-20,"flashforward d","mtn","korb",2012-08-20 08:14:00,"new","2012-05-27","","serena.s",NA,"","2012-07-08","","",NA,"","2013-05-19","","",NA,"dengrad info not in table, instead taken from tblhyenas",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","mtn",NA,"twin",NA,2.8,8,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"274","j370",8,8,7,4,0,0,0,0,0,1,2,0,0,8,2013-08-02,"mindy's d","digs","ana",2013-08-02 19:14:00,"new","2012-12-02","","serena.n",NA,"","2012-12-27","","",NA,"","2013-06-26","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-11-05","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","digs",NA,"single",NA,8,8,"migration","pm",2012,NA,NA,NA,NA,NA,NA,NA,NA,2013
"275","j371",31,31,17,0,0,0,0,11,11,3,3,1,2,31,2013-08-04,"schmutzy d","ojy","higs",2013-08-04 07:00:00,"new","2013-05-31","","happy.zebra",NA,"","2013-06-27","","",NA,"","2013-10-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-12-21","","",18,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-12-01","dls","double check: alive but with disappeared date",NA,"","m","r","ojy",NA,"single",NA,2.1,8,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"276","j372",15,22,4,0,0,0,0,2,2,0,0,1,1,15,2013-08-06,"130m w _ centre t (gps: 0747234e, 9838138n)","juno","goof",2013-08-06 07:10:00,"new","2012-11-12","","talek.w",NA,"",NA,"","",NA,"",NA,"","",NA,"","2013-10-24","error","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"","f","r","juno",NA,NA,NA,8.8,8,"migration","am",2012,"l",2012-11-13,2013-10-02,4,"c","goof",NA,"mult",2013
"277","j373",32,32,32,30,0,0,0,0,0,0,0,0,0,32,2013-08-06,"res m d","ffl","chco",2013-08-06 19:49:00,"new","2013-01-22","","talek",NA,"","2013-02-12","","",NA,"","2013-12-26","","",17,"","2013-11-17","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,NA,NA,6.4,8,"migration","pm",2013,"l",2013-01-23,2013-11-17,4,"e","chco",NA,"mult",2013
"278","j374",31,31,31,30,0,0,6,0,0,0,0,0,0,31,2013-08-07,"res m d","alfe","tnks",2013-08-07 20:01:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,4.8,8,"migration","pm",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"279","j375",30,30,29,27,0,0,0,1,1,2,0,0,0,30,2013-08-07,"res m d","ali","dora",2013-08-07 20:35:00,"new","2013-02-21","","talek",NA,"","2013-04-22","","",NA,"","2013-12-30","","",13.5,"","2014-04-24","","",23.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","m","r","ali",NA,"single",NA,5.5,8,"migration","pm",2013,"l",2013-02-22,2014-04-16,4,"k","dora",NA,"mult",2013
"280","j377",32,32,21,16,0,0,10,1,1,0,0,0,0,32,2013-08-08,"dave d","adon","catn",2013-08-08 18:44:00,"new","2013-02-24","","talek",NA,"","2013-03-17","","",NA,"","2013-09-15","","",22,"","2013-08-12","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-24","dls","inferred dead",NA,"","m","r","adon",NA,NA,NA,5.4,8,"migration","pm",2013,"l",2013-02-25,2013-08-12,4,"h","catn",NA,"mult",2013
"281","j378",32,32,32,31,0,0,0,0,0,0,0,0,0,32,2013-08-12,"res m d","alfe","tnks",2013-08-12 20:12:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,4.9,8,"migration","pm",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"282","j379",32,32,31,28,0,0,7,3,2,0,1,0,0,32,2013-06-02,"rbend d","adon","catn",2013-06-02 20:06:00,"new","2013-02-24","","talek",NA,"","2013-03-17","","",NA,"","2013-09-15","","",22,"","2013-08-12","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-24","dls","inferred dead",NA,"","m","r","adon",NA,NA,NA,3.2,6,"migration","pm",2013,"l",2013-02-25,2013-08-12,4,"h","catn",NA,"mult",2013
"283","j38",24,24,23,23,0,0,0,2,0,1,2,0,0,24,2012-08-23,"calexico d","hwk","natg",2012-08-23 19:07:00,"new","2011-12-17","","happy.zebra",NA,"","2012-03-10","","",NA,"","2012-10-08","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-12-11","error","",42.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-21","dls","double check: alive but with disappeared date",NA,"","m","r","hwk",NA,NA,NA,8.2,8,"migration","pm",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"284","j380",33,33,33,33,0,0,0,0,0,0,0,0,0,33,2013-06-03,"rbend d","roos","gdfi",2013-06-03 20:24:00,"new","2012-11-25","","talek.w",NA,"",NA,"","",NA,"",NA,"","",NA,"","2013-10-12","error","",3.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"","m","r","roos",NA,NA,NA,6.2,6,"migration","pm",2012,"l",2012-11-26,2013-10-12,4,"b","gdfi",NA,"mult",2013
"285","j381",33,33,21,0,0,0,0,1,0,7,8,0,0,33,2013-06-06,"rbend d","amaz","bncl",2013-06-06 06:37:00,"new","2012-11-03","","talek",NA,"","2012-12-01","","",NA,"","2013-07-29","","",1,"","2013-09-23","","",8.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-06-16","dls","dispersed",NA,"","m","r","amaz",NA,"twin",NA,7.1,6,"migration","am",2012,"l",2012-11-04,2013-08-31,4,"b","bncl","spng","mult",2013
"286","j382",14,9,4,0,0,0,0,2,1,1,2,0,0,9,2013-06-06,"box x","tilt","blkt",2013-06-06 19:10:00,"new","2012-08-28","","talek",NA,"","2012-09-25","","",NA,"","2013-06-17","","",0.5,"","2013-08-06","","",33,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","poison (april 2014 incident)",NA,"","m","r","tilt",NA,"single",NA,9.3,6,"migration","pm",2012,"l",2012-08-29,2013-08-06,4,"b","blkt",NA,"mult",2013
"287","j383",18,18,15,8,0,0,0,3,1,0,4,1,0,18,2013-06-06,"rbend d","ffl","chco",2013-06-06 19:36:00,"new","2013-01-22","","talek",NA,"","2013-02-12","","",NA,"","2013-12-26","","",17,"","2013-11-17","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,NA,NA,4.4,6,"migration","pm",2013,"l",2013-01-23,2013-11-17,4,"e","chco",NA,"mult",2013
"288","j384",29,25,25,25,0,0,0,0,0,0,1,0,0,25,2013-06-06,"rbend d","hrpy","ahi",2013-06-06 20:17:00,"new","2013-01-25","","talek",NA,"","2013-02-16","","",NA,"","2013-08-26","","",5,"","2013-10-23","","",3.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-07-31","dls","double check: alive but with disappeared date",NA,"","m","r","hrpy",NA,"twin",NA,4.3,6,"migration","pm",2013,"l",2013-01-26,2013-10-23,4,"a","ahi","ika","prim",2013
"289","j384.5",30,26,25,25,0,0,0,0,0,0,1,0,0,25,2013-06-06,"rbend d","hrpy","ika",2013-06-06 20:17:00,"new","2013-01-25","","talek",NA,"","2013-02-15","","",NA,"","2013-08-10","","",10,"","2013-10-23","","",3.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-03-05","dls","dispersed",NA,"","m","r","hrpy",NA,"twin",NA,4.3,6,"migration","pm",2013,"l",2013-01-26,2013-10-23,4,"a","ahi","ika","prim",2013
"290","j385",23,23,3,0,0,0,0,2,1,0,0,0,1,23,2013-06-07,"190m s _ dream camp (gps: 0746264e, 9838821n)","hel","chle",2013-06-07 06:47:00,"new","2012-10-04","","talek",NA,"","2012-11-04","","",NA,"","2013-06-07","","",6,"","2013-08-28","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-03-26","dls","fate unknown",NA,"","m","r","hel",NA,"twin","1",8.1,6,"migration","am",2012,"l",2012-10-05,2013-06-07,4,"f","chle","tica","mult",2013
"291","j385.5",23,23,3,0,0,0,0,1,1,1,0,0,1,23,2013-06-07,"190m s _ dream camp (gps: 0746264e, 9838821n)","hel","tica",2013-06-07 06:47:00,"new","2012-10-04","","talek",NA,"","2012-11-04","","",NA,"","2013-07-29","","",1,"","2013-08-28","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-25","dls","dispersed",NA,"","m","r","hel",NA,"twin","2",8.1,6,"migration","am",2012,"l",2012-10-05,2013-06-07,4,"f","chle","tica","mult",2013
"292","j386",20,20,17,16,0,0,3,1,2,0,2,1,0,20,2013-07-08,"holy grail d","ojy","euch",2013-07-08 06:36:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-10-05","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-08-13","error","",112.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-06-15","dls"," w",NA,"","m","r","csby",NA,"twin","1",5.8,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"293","j387",31,32,30,14,0,0,11,4,3,1,3,0,0,31,2013-06-13,"plantation d","bab","lyco",2013-06-13 19:49:00,"new","2013-03-26","","talek",NA,"","2013-06-10","","",NA,"","2014-02-27","","",57.5,"","2013-08-19","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bab",NA,"twin",NA,2.6,6,"migration","pm",2013,"l",2013-03-27,2013-10-03,4,"d","alta","lyco","mult",2013
"294","j387.5",31,32,29,18,0,0,5,4,2,1,4,0,0,31,2013-06-13,"plantation d","bab","alta",2013-06-13 19:49:00,"new","2013-03-26","","talek",NA,"","2013-06-10","","",NA,"",NA,"dbg","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-01","dls","inferred dead",NA,"","m","r","bab",NA,"twin",NA,2.6,6,"migration","pm",2013,"l",2013-03-27,2013-10-03,4,"d","alta","lyco","mult",2013
"295","j388",7,7,7,0,0,0,0,1,1,0,0,0,0,7,2013-06-13,"plantation d","baez","fljo",2013-06-13 20:05:00,"new","2013-02-19","","talek",NA,"","2013-03-26","","",NA,"","2013-09-30","","",28,"","2013-08-31","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","humans (poison - april 2014)",NA,"","m","r","baez",NA,"single",NA,3.7,6,"migration","pm",2013,"l",2013-02-20,2013-08-31,4,"c","fljo",NA,"mult",2013
"296","j389",22,18,8,0,0,0,0,1,1,2,3,0,0,18,2013-06-14,"plantation d","buar","byte",2013-06-14 07:15:00,"new","2013-01-12","","talek",NA,"","2013-02-07","","",NA,"","2013-08-08","","",1,"","2013-10-31","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2018-06-13","dls","",NA,"","f","r","buar",NA,"twin",NA,5,6,"migration","am",2013,"l",2013-01-13,2013-09-28,4,"a","byte","decm","prim",2013
"297","j39",13,13,10,10,0,0,0,0,0,0,0,0,0,13,2012-08-24,"flashforward d","slin","rast",2012-08-24 07:17:00,"new","2011-12-05","","serena.s",NA,"","2012-01-23","","",NA,"",NA,"","",NA,"","2012-10-30","","",6,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-01-27","dls","double check: alive but with disappeared date",NA,"","f","r","slin",NA,"twin","1",8.6,8,"migration","am",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"298","j390",30,30,30,30,0,0,0,0,0,0,0,0,0,30,2013-06-14,"plantation d","buar","decm",2013-06-14 19:16:00,"new","2013-01-12","","talek",NA,"","2013-02-07","","",NA,"","2013-08-08","","",1,"","2013-10-31","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","buar",NA,"twin",NA,5,6,"migration","pm",2013,"l",2013-01-13,2013-09-28,4,"a","byte","decm","prim",2013
"299","j392",31,31,31,29,0,0,13,0,0,0,0,0,0,31,2013-06-14,"plantation d","alfe","tnks",2013-06-14 20:00:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,3,6,"migration","pm",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"300","j393",31,31,30,27,0,0,14,2,1,0,3,1,0,31,2013-06-17,"plantation d","alfe","tnks",2013-06-17 19:51:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,3.1,6,"migration","pm",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"301","j394",32,32,32,31,0,0,1,0,0,0,0,0,0,32,2013-07-03,"dave d","alfe","tnks",2013-07-03 08:17:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,3.6,7,"migration","am",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"302","j395",31,31,31,31,0,0,0,0,0,0,0,0,0,31,2013-07-03,"plantation d","loki","tato",2013-07-03 20:15:00,"new","2012-11-25","","talek",NA,"","2013-01-23","","",NA,"","2013-08-06","","",0,"","2013-11-02","","",12.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","loki",NA,"twin",NA,7.2,7,"migration","pm",2012,"l",2012-11-26,2013-11-02,4,"c","rxp","tato","mult",2013
"303","j395.5",31,31,31,31,0,0,0,0,0,0,0,0,0,31,2013-07-03,"plantation d","loki","rxp",2013-07-03 20:15:00,"new","2012-11-25","","talek",NA,"","2013-01-23","","",NA,"","2013-08-06","","",0.5,"","2013-11-02","","",12.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-26","dls","inferred dead",NA,"","f","r","loki",NA,"twin",NA,7.2,7,"migration","pm",2012,"l",2012-11-26,2013-11-02,4,"c","rxp","tato","mult",2013
"304","j396.5",20,20,14,9,0,0,2,3,1,0,2,0,1,20,2013-07-08,"holy grail d","ojy","baca",2013-07-08 06:36:00,"new","2013-01-12","","happy.zebra",NA,"","2013-02-16","","",NA,"","2013-09-24","","",NA,"dengrad info not in table, instead taken from tblhyenas","2014-07-08","error","",76.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-11-05","dls","double check: alive but with disappeared date",NA,"","m","r","csby",NA,"twin","2",5.8,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"305","j397",31,31,23,17,0,0,0,5,2,0,4,2,1,31,2013-07-08,"holy grail d","saw","ando",2013-07-08 07:47:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"","2013-10-06","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-09-27","","",12,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","1",4.7,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"306","j397.5",28,31,26,21,0,0,0,3,2,1,1,0,1,28,2013-07-08,"holy grail d","saw","dara",2013-07-08 07:47:00,"new","2013-02-16","","happy.zebra",NA,"","2013-03-11","","",NA,"",NA,"","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-11","dls","double check: alive but with disappeared date",NA,"","f","r","saw",NA,"twin","2",4.7,7,"migration","am",2013,NA,NA,NA,NA,NA,NA,NA,NA,2013
"307","j398",26,26,26,26,0,0,0,0,0,0,0,0,0,26,2013-06-23,"plantation d","hel","chle",2013-06-23 20:01:00,"new","2012-10-04","","talek",NA,"","2012-11-04","","",NA,"","2013-06-07","","",6,"","2013-08-28","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-03-26","dls","fate unknown",NA,"","m","r","hel",NA,"twin","1",8.6,6,"migration","pm",2012,"p",2013-06-08,2013-07-14,1,"g","ande",NA,"mult",2013
"308","j398.5",26,26,26,26,0,0,0,0,0,0,0,0,0,26,2013-06-23,"plantation d","hel","tica",2013-06-23 20:01:00,"new","2012-10-04","","talek",NA,"","2012-11-04","","",NA,"","2013-07-29","","",1,"","2013-08-28","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-01-25","dls","dispersed",NA,"","m","r","hel",NA,"twin","2",8.6,6,"migration","pm",2012,"p",2013-06-08,2013-07-14,1,"g","ande",NA,"mult",2013
"309","j399",10,12,8,0,0,0,0,3,4,0,0,1,0,10,2013-06-24,"plantation d","adon","catn",2013-06-24 19:52:00,"new","2013-02-24","","talek",NA,"","2013-03-17","","",NA,"","2013-09-15","","",22,"","2013-08-12","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-24","dls","inferred dead",NA,"","m","r","adon",NA,NA,NA,3.9,6,"migration","pm",2013,"l",2013-02-25,2013-08-12,4,"h","catn",NA,"mult",2013
"310","j4",5,13,5,1,0,0,0,2,1,0,0,0,0,5,2012-07-07,"malmo d","sau","koal",2012-07-07 09:01:00,"new","2012-06-04","","serena.n",NA,"","2014-07-02","","",NA,"","2013-04-22","","",NA,"dengrad info not in table, instead taken from tblhyenas","2013-08-04","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-01-14","dls","",NA,"","m","r","sau",NA,"twin","1",1.1,7,"migration","am",2012,NA,NA,NA,NA,NA,NA,NA,NA,2012
"311","j40",33,33,10,0,0,0,0,6,6,0,0,1,0,33,2012-08-25,"krakow d","peep","drpy",2012-08-25 07:32:00,"new","2011-09-12","","serena.n",NA,"","2012-01-27","","",NA,"","2012-07-14","","",NA,"dengrad info not in table, instead taken from tblhyenas","2012-09-22","","",3,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-11-14","dls","double check: alive but with disappeared date",NA,"","m","r","peep",NA,"twin","2",11.4,8,"migration","am",2011,NA,NA,NA,NA,NA,NA,NA,NA,2012
"312","j400",21,21,21,19,0,0,2,1,0,0,1,1,0,21,2013-06-24,"plantation d","loki","tato",2013-06-24 20:14:00,"new","2012-11-25","","talek",NA,"","2013-01-23","","",NA,"","2013-08-06","","",0,"","2013-11-02","","",12.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","loki",NA,"twin",NA,6.9,6,"migration","pm",2012,"l",2012-11-26,2013-11-02,4,"c","rxp","tato","mult",2013
"313","j400.5",21,21,21,19,0,0,1,0,0,0,1,1,0,21,2013-06-24,"plantation d","loki","rxp",2013-06-24 20:14:00,"new","2012-11-25","","talek",NA,"","2013-01-23","","",NA,"","2013-08-06","","",0.5,"","2013-11-02","","",12.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-26","dls","inferred dead",NA,"","f","r","loki",NA,"twin",NA,6.9,6,"migration","pm",2012,"l",2012-11-26,2013-11-02,4,"c","rxp","tato","mult",2013
"314","j401",21,19,18,10,0,0,0,2,3,1,0,0,1,19,2013-06-27,"plantation d","bab","lyco",2013-06-27 07:08:00,"new","2013-03-26","","talek",NA,"","2013-06-10","","",NA,"","2014-02-27","","",57.5,"","2013-08-19","","",4,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bab",NA,"twin",NA,3.1,6,"migration","am",2013,"l",2013-03-27,2013-10-03,4,"d","alta","lyco","mult",2013
"315","j401.5",21,19,18,10,0,0,0,1,2,1,1,0,0,19,2013-06-27,"plantation d","bab","alta",2013-06-27 07:08:00,"new","2013-03-26","","talek",NA,"","2013-06-10","","",NA,"",NA,"dbg","",NA,"",NA,"dbw","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-11-01","dls","inferred dead",NA,"","m","r","bab",NA,"twin",NA,3.1,6,"migration","am",2013,"l",2013-03-27,2013-10-03,4,"d","alta","lyco","mult",2013
"316","j402",29,31,29,22,0,0,6,6,5,1,1,0,0,29,2013-06-28,"plantation d","adon","catn",2013-06-28 19:53:00,"new","2013-02-24","","talek",NA,"","2013-03-17","","",NA,"","2013-09-15","","",22,"","2013-08-12","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-12-24","dls","inferred dead",NA,"","m","r","adon",NA,NA,NA,4.1,6,"migration","pm",2013,"l",2013-02-25,2013-08-12,4,"h","catn",NA,"mult",2013
"317","j403",13,13,13,13,0,0,1,0,0,0,0,0,0,13,2013-06-28,"plantation d","baez","fljo",2013-06-28 20:34:00,"new","2013-02-19","","talek",NA,"","2013-03-26","","",NA,"","2013-09-30","","",28,"","2013-08-31","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","humans (poison - april 2014)",NA,"","m","r","baez",NA,"single",NA,4.2,6,"migration","pm",2013,"l",2013-02-20,2013-08-31,4,"c","fljo",NA,"mult",2013
"318","j404",15,15,13,13,0,0,3,1,0,0,1,0,0,15,2013-06-29,"dave d","alfe","tnks",2013-06-29 19:22:00,"new","2013-03-15","","talek",NA,"","2013-05-14","","",NA,"","2014-01-03","","",8.5,"","2013-11-27","","",2.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","alfe",NA,"single",NA,3.5,6,"migration","pm",2013,"l",2013-03-16,2013-11-25,4,"a","tnks",NA,"prim",2013
"319","j405",33,33,33,33,0,0,0,0,0,0,0,0,0,33,2013-06-29,"dave d","ffl","chco",2013-06-29 19:54:00,"new","2013-01-22","","talek",NA,"","2013-02-12","","",NA,"","2013-12-26","","",17,"","2013-11-17","","",17,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,NA,NA,5.2,6,"migration","pm",2013,"l",2013-01-23,2013-11-17,4,"e","chco",NA,"mult",2013
