"","fecal.sample.id","androgens.ng.g","androgens.assay.by","androgens.year.assayed","androstenedione.ng.g","androstenedione.assay.by","androstenedione.year.assayed","corticosterone.ng.g","corticosterone.assay.by","corticosterone.year.assayed","estrogen.ng.g","estrogen.assay.by","estrogen.year.assayed","progesterone.ng.g","progesterone.assay.by","progesterone.date.assayed","testosterone.ng.g","testosterone.assay.by","testosterone.date.assayed","hy.id","kaycode","poop.date","poop.time","darting.date","dob","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","sex","status","mom","dad","number.littermates","litrank","dart.age.mon","fec.vs.dart","poop.from.dart.mon","poop.age.mon","poop.mon","migratn.seas","poop.am.pm","state","cycle.start","cycle.stop","trimester","parity","poop.yr","corticosterone.ng.g.log"
"214","3626",NA,NA,NA,NA,NA,NA,20.8,"tmm","2018",NA,NA,NA,NA,NA,NA,12.9,"tmm",2016-08-24,"roos","363",2011-10-18,2011-10-18 17:56:00,2008-10-13,"2007-03-02","","talek",NA,"","2007-10-13","","",NA,"",NA,"","",NA,"","2008-07-24","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,NA,NA,19.4,"after",36.1,55.6,10,"migration","pm","l",2010-11-14,2011-11-11,4,"a",2011,3.03495298670727
"215","3627",NA,NA,NA,NA,NA,NA,23.39,"tmm","2018",NA,NA,NA,NA,NA,NA,14.82,"tmm",2016-08-24,"midd","623",2011-10-19,2011-10-19 08:14:00,NA,"2009-07-19","","talek",NA,"","2009-08-25","","",NA,"","2010-05-09","","",0.5,"","2010-08-07","","",22.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-06-07","dls","inferred dead",NA,"","f","r","sam",NA,"1","2",NA,NA,NA,27,10,"migration","am","n",2011-07-19,2012-06-07,0,NA,2011,3.15230858059609
"216","3628",NA,NA,NA,NA,NA,NA,6.9,"tmm","2018",NA,NA,NA,NA,NA,NA,6.22,"tmm",2016-08-24,"ge","621",2011-10-20,2011-10-20 18:09:00,NA,"2009-12-25","","talek",NA,"","2010-01-31","","",NA,"","2010-07-08","","",2.5,"","2011-01-03","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-07-14","dls","inferred dead",NA,"","f","r","adon",NA,"1","2",NA,NA,NA,21.8,10,"migration","pm","n",NA,NA,NA,NA,2011,1.93152141160321
"217","3633",NA,NA,NA,NA,NA,NA,9.78,"tmm","2018",NA,NA,NA,NA,NA,NA,6.89,"tmm",2016-08-29,"atac","632",2011-10-31,2011-10-31 17:57:00,NA,"2009-02-15","","talek",NA,"","2009-06-03","","",NA,"","2009-10-18","","",2,"","2009-07-15","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,32.5,10,"migration","pm","n",2011-02-15,2013-10-09,0,NA,2011,2.28033948404673
"218","3644",NA,NA,NA,NA,NA,NA,147.43,"tmm","2018",NA,NA,NA,NA,NA,NA,14.15,"esp",2018-01-26,"zoey","1005",2011-11-12,2011-11-12 18:16:00,NA,"2008-10-31","","serena.n",NA,"","2008-06-27","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"","f","r","digs",NA,"1",NA,NA,NA,NA,36.4,11,"none","pm","o",NA,NA,NA,NA,2011,4.99335348686173
"219","3646",NA,NA,NA,NA,NA,NA,47.15,"tmm","2018",NA,NA,NA,NA,NA,NA,7.77,"tmm",2016-08-24,"jeev","614",2011-11-15,2011-11-15 17:35:00,NA,"2010-07-14","","talek",NA,"","2010-08-24","","",NA,"","2011-05-17","","",1.5,"","2011-07-29","","",21,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-04-24","dls","inferred dead",NA,"","f","r","bab",NA,"1","1",NA,NA,NA,16.1,11,"none","pm","n",NA,NA,NA,NA,2011,3.85333400907947
"220","3647",NA,NA,NA,NA,NA,NA,23.62,"jrg-um","2014",NA,NA,NA,NA,NA,NA,16.25,"esp",2018-01-26,"wran","609",2011-11-16,2011-11-16 17:35:00,NA,"2010-01-13","","talek",NA,"","2010-01-27","","",NA,"","2010-11-04","","",1.5,"","2010-10-25","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,"1","2",NA,NA,NA,22.1,11,"none","pm","n",NA,NA,NA,NA,2011,3.16209381076922
"221","3652",NA,NA,NA,NA,NA,NA,37.89,"jrg-um","2014",NA,NA,NA,NA,NA,NA,10.99,"tmm",2016-08-24,"jlp","1078",2011-11-23,2011-11-23 07:09:00,NA,"2010-01-27","","serena.s",NA,"","2010-02-27","","",NA,"","2010-11-30","","",NA,"dengrad info not in table, instead taken from tblhyenas","2010-11-22","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","mtn",NA,"0",NA,NA,NA,NA,21.8,11,"none","am","n",NA,NA,NA,NA,2011,3.63468722503051
"222","3655",NA,NA,NA,NA,NA,NA,425.33,"tmm","2018",NA,NA,NA,NA,NA,NA,74.99,"tmm",2016-09-02,"baez","763",2011-11-28,2011-11-28 18:41:00,NA,"2004-10-16","","talek",NA,"","2005-02-13","","",NA,"","2005-07-02","","",1.5,"","2005-08-05","","",1.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bail",NA,"1","1",NA,NA,NA,85.4,11,"none","pm","o",2011-06-26,2012-10-31,NA,NA,2011,6.05286533821532
"223","3656",NA,NA,NA,NA,NA,NA,95.73,"tmm","2018",NA,NA,NA,NA,NA,NA,12.62,"tmm",2016-08-24,"ffl","731",2011-11-29,2011-11-29 19:32:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,101.1,11,"none","pm","l",2011-07-17,2012-10-03,4,"d",2011,4.56153172895826
"224","3657",NA,NA,NA,NA,NA,NA,82.33,"tmm","2018",NA,NA,NA,NA,NA,NA,7.69,"tmm",2016-08-24,"mono","708",2011-12-01,2011-12-01 17:29:00,NA,"2008-07-22","","talek",NA,"","2008-07-28","","",NA,"","2009-04-18","","",28,"","2009-08-20","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-03-15","dls","humans (snare?)",NA,"","f","r","adon",NA,"1","1",NA,NA,NA,40.3,12,"none","pm","l",2011-09-26,2012-09-20,4,"a",2011,4.41073556131033
"225","3659",NA,NA,NA,NA,NA,NA,56.38,"jrg-um","2014",NA,NA,NA,NA,NA,NA,8.81,"tmm",2016-08-24,"zion","837",2011-12-04,2011-12-04 18:10:00,NA,"2010-02-19","","talek",NA,"","2010-04-07","","",NA,"","2010-12-24","","",2,"","2011-02-16","","",8.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-06","dls","inferred dead",NA,"","f","r","sbl",NA,"1","2",NA,NA,NA,21.5,12,"none","pm","n",NA,NA,NA,NA,2011,4.03211448568597
"226","3660",NA,NA,NA,NA,NA,NA,38.27,"tmm","2018",NA,NA,NA,NA,NA,NA,26.87,"tmm",2016-08-24,"hex","727",2011-12-04,2011-12-04 18:17:00,NA,"2003-03-04","","talek",NA,"","2003-04-24","","",NA,"","2003-11-07","","",2,"","2004-01-17","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-04-13","dls","inferred dead",NA,"","f","r","bail",NA,NA,NA,NA,NA,NA,105,12,"none","pm","l",2011-11-17,2012-09-23,4,"e",2011,3.64466629943761
"227","3665",NA,NA,NA,NA,NA,NA,150.3,"tmm","2018",NA,NA,NA,NA,NA,NA,19.1,"tmm",2016-08-24,"art","323",2011-12-12,2011-12-12 08:14:00,NA,"2000-03-24","","talek",NA,"","2000-05-30","","",NA,"","2000-09-30","","",1,"","2000-12-14","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-01-03","dead","humans (spear)",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,140.6,12,"none","am","l",2010-12-24,2012-04-11,4,"g",2011,5.01263329675893
"228","3673",NA,NA,NA,NA,NA,NA,24.62,"tmm","2018",NA,NA,NA,NA,NA,NA,13.05,"tmm",2016-08-24,"tilt","707",2011-12-23,2011-12-23 06:38:00,NA,"2008-07-20","","talek",NA,"","2008-07-26","","",NA,"","2009-05-04","","",0,"","2009-08-27","","",5.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,"1","1",NA,NA,NA,41.1,12,"none","am","o",2011-12-10,2012-05-09,NA,NA,2011,3.20355912075631
"229","3678",NA,NA,NA,NA,NA,NA,44.01,"jrg-um","2014",NA,NA,NA,NA,NA,NA,12.74,"tmm",2016-08-24,"atac","632",2012-01-10,2012-01-10 07:50:00,NA,"2009-02-15","","talek",NA,"","2009-06-03","","",NA,"","2009-10-18","","",2,"","2009-07-15","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","hel",NA,"1","2",NA,NA,NA,34.8,1,"none","am","n",2011-02-15,2013-10-09,0,NA,2012,3.784416880823
"230","3680",NA,NA,NA,NA,NA,NA,36.43,"tmm","2018",NA,NA,NA,NA,NA,NA,38.18,"tmm",2016-09-02,"nav","100",2012-01-11,2012-01-11 07:49:00,NA,"1992-11-07","","talek",NA,"","1992-11-29","","",NA,"","1993-06-08","","",0.5,"","1993-11-29","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-07-20","dls","inferred dead",NA,"","f","r","coch","en","1","2",NA,NA,NA,230.1,1,"none","am","l",2008-11-14,2014-04-12,4,"i",2012,3.59539261102047
"231","3682",NA,NA,NA,NA,NA,NA,205.05,"jrg-um","2014",NA,NA,NA,NA,NA,NA,30.81,"tmm",2016-08-24,"obam","808",2012-01-17,2012-01-17 18:28:00,NA,"2008-11-13","","talek",NA,"","2008-12-07","","",NA,"","2009-07-16","","",11,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","poison (april 2014 incident)",NA,"","f","r","nav",NA,"1","2",NA,NA,NA,38.1,1,"none","pm","l",2011-11-20,2012-01-27,4,"a",2012,5.32325385183807
"232","3683",NA,NA,NA,NA,NA,NA,74.12,"jrg-um","2014",NA,NA,NA,NA,NA,NA,6.13,"tmm",2016-08-24,"alfe","909",2012-01-17,2012-01-17 18:53:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-08-02","","",1,"","2010-01-15","","",11.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","1",NA,NA,NA,36.4,1,"none","pm","n",2011-01-05,2012-11-24,0,NA,2012,4.30568540141716
"233","3684",NA,NA,NA,NA,NA,NA,18.54,"tmm","2018",NA,NA,NA,NA,NA,NA,7.44,"tmm",2016-08-24,"grif","619",2012-01-19,2012-01-19 18:54:00,NA,"2010-10-25","","talek",NA,"","2010-12-13","","",NA,"","2011-09-22","","",9.5,"","2011-08-23","","",3.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-04-12","dls","inferred dead",NA,"","f","r","pan",NA,"1","2",NA,NA,NA,14.8,1,"none","pm","n",NA,NA,NA,NA,2012,2.91993056013771
"234","3689",NA,NA,NA,NA,NA,NA,29.93,"jrg-um","2014",NA,NA,NA,NA,NA,NA,21.36,"esp",2018-01-26,"juno","781",2012-01-27,2012-01-27 18:16:00,NA,"2008-04-20","","talek",NA,"","2008-05-20","","",NA,"","2009-01-28","","",NA,"","2009-02-24","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,45.2,1,"none","pm","o",2011-09-11,2012-07-24,NA,NA,2012,3.39886132186461
"235","3692",NA,NA,NA,NA,NA,NA,49.35,"jrg-um","2014",NA,NA,NA,NA,NA,NA,30.95,"tmm",2016-08-24,"avce","611",2012-02-02,2012-02-02 18:53:00,NA,"2010-02-26","","talek",NA,"","2010-06-04","","",NA,"","2011-01-10","","",9,"","2011-01-25","error","",74.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-27","dls","inferred dead",NA,"","f","r","arg",NA,"1","2",NA,NA,NA,23.2,2,"none","pm","n",NA,NA,NA,NA,2012,3.89893776587949
"236","3694",NA,NA,NA,NA,NA,NA,84.64,"tmm","2018",NA,NA,NA,NA,NA,NA,15.68,"tmm",2016-08-24,"mos","749",2012-02-05,2012-02-05 08:22:00,NA,"2003-02-18","","talek",NA,"","2003-04-17","","",NA,"","2003-10-28","","",2,"","2004-02-12","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-15","dead","humans (us)",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,107.6,2,"none","am","l",2011-10-31,2012-08-15,4,"g",2012,4.43840696810999
"237","3697",NA,NA,NA,NA,NA,NA,99.77,"jrg-um","2014",NA,NA,NA,NA,NA,NA,16.58,"tmm",2016-08-24,"snip","1086",2012-02-12,2012-02-12 08:36:00,NA,"2010-12-18","","serena.n",NA,"","2011-02-09","","",NA,"","2011-12-18","","",NA,"dengrad info not in table, instead taken from tblhyenas","2011-10-23","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","shrm",NA,NA,NA,NA,NA,NA,13.8,2,"none","am","n",NA,NA,NA,NA,2012,4.60286753692542
"238","3704",NA,NA,NA,NA,NA,NA,211.14,"tmm","2018",NA,NA,NA,NA,NA,NA,27.16,"tmm",2016-08-24,"obam","808",2012-02-22,2012-02-22 18:31:00,NA,"2008-11-13","","talek",NA,"","2008-12-07","","",NA,"","2009-07-16","","",11,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","poison (april 2014 incident)",NA,"","f","r","nav",NA,"1","2",NA,NA,NA,39.3,2,"none","pm","o",2012-01-28,2013-05-30,NA,NA,2012,5.35252142056155
"239","3709",NA,NA,NA,NA,NA,NA,17.11,"jrg-um","2014",NA,NA,NA,NA,NA,NA,26.38,"tmm",2016-08-24,"hwk","1011",2012-02-26,2012-02-26 09:05:00,NA,"2007-08-15","","happy.zebra",NA,"","2008-06-24","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-03-14","dls","fate unknown",NA,"","f","r","ave?",NA,NA,NA,NA,NA,NA,54.4,2,"none","am","o",NA,NA,NA,NA,2012,2.8396630879041
"240","3714",NA,NA,NA,NA,NA,NA,17.04,"tmm","2018",NA,NA,NA,NA,NA,NA,12.05,"tmm",2016-08-24,"ffl","731",2012-03-08,2012-03-08 18:42:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,104.3,3,"none","pm","l",2011-07-17,2012-10-03,4,"d",2012,2.83556352140117
"241","3716",NA,NA,NA,NA,NA,NA,16.58,"tmm","2018",NA,NA,NA,NA,NA,NA,15.8,"tmm",2016-08-24,"worf","643",2012-03-09,2012-03-09 18:29:00,NA,"2008-12-08","","fig.tree",NA,"","2009-02-22","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","et",NA,"1",NA,NA,NA,NA,39,3,"none","pm","o",NA,NA,NA,NA,2012,2.80819714970715
"242","3718",NA,NA,NA,NA,NA,NA,85.78,"tmm","2018",NA,NA,NA,NA,NA,NA,65.82,"tmm",2016-08-24,"ein","371",2012-03-11,2012-03-11 08:33:00,NA,"2006-04-30","","fig.tree",NA,"","2007-05-06","","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","bel",NA,"1",NA,NA,NA,NA,70.4,3,"none","am","o",NA,NA,NA,NA,2012,4.45178587908873
"243","3719",NA,NA,NA,NA,NA,NA,46.44,"tmm","2018",NA,NA,NA,NA,NA,NA,27.57,"tmm",2016-08-24,"dion","844",2012-03-11,2012-03-11 18:16:00,NA,"2009-08-04","","talek",NA,"","2009-11-14","","",NA,"","2010-03-26","","",0.5,"","2010-07-30","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-03-20","dls","inferred dead",NA,"","f","r","mrph",NA,"0",NA,NA,NA,NA,31.2,3,"none","pm","l",2011-10-15,2012-03-20,4,"a",2012,3.83816115682969
"244","3720",NA,NA,NA,NA,NA,NA,32.38,"tmm","2018",NA,NA,NA,NA,NA,NA,15.41,"tmm",2016-08-29,"ffl","731",2012-03-12,2012-03-12 06:43:00,NA,"2003-06-28","","talek",NA,"","2003-08-06","","",NA,"","2004-04-29","","",6.5,"","2004-06-23","","",19,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"1","1",NA,NA,NA,104.5,3,"none","am","l",2011-07-17,2012-10-03,4,"d",2012,3.47754094824949
"245","3722",NA,NA,NA,NA,NA,NA,64.05,"tmm","2018",NA,NA,NA,NA,NA,NA,10.78,"tmm",2016-08-24,"pol","1089",2012-03-17,2012-03-17 08:17:00,NA,"2009-12-01","","serena.n",NA,"","2010-08-25","","",NA,"","2010-11-19","","",NA,"dengrad info not in table, instead taken from tblhyenas","2010-09-09","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"","f","r","sau",NA,NA,NA,NA,NA,NA,27.5,3,"none","am","n",2011-12-01,2014-03-26,0,NA,2012,4.15966402834274
"246","3723",NA,NA,NA,NA,NA,NA,171.63,"jrg-um","2014",NA,NA,NA,NA,NA,NA,28.48,"tmm",2016-08-24,"logc","1090",2012-03-19,2012-03-19 17:59:00,NA,"2010-02-11","","serena.n",NA,"","2010-03-07","","",NA,"","2010-12-17","","",NA,"dengrad info not in table, instead taken from tblhyenas","2011-04-09","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2015-10-02","dls","fate unknown",NA,"","f","r","wafl",NA,"1","1",NA,NA,NA,25.2,3,"none","pm","n",2012-02-11,2012-12-26,0,NA,2012,5.14534099694855
"247","3724",NA,NA,NA,NA,NA,NA,67.55,"tmm","2018",NA,NA,NA,NA,NA,NA,8.49,"tmm",2016-08-24,"mt","833",2012-03-20,2012-03-20 18:41:00,NA,"2009-12-25","","talek",NA,"","2010-01-31","","",NA,"","2010-08-03","","",0.5,"","2011-01-03","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2014-04-12","dead","poison (april 2014 incident)",NA,"","f","r","adon",NA,"1","1",NA,NA,NA,26.8,3,"none","pm","n",2011-12-25,2013-04-07,0,NA,2012,4.21286806440621
"248","3727",NA,NA,NA,NA,NA,NA,50.63,"tmm","2018",NA,NA,NA,NA,NA,NA,41.28,"tmm",2016-08-24,"hex","727",2012-03-25,2012-03-25 18:35:00,NA,"2003-03-04","","talek",NA,"","2003-04-24","","",NA,"","2003-11-07","","",2,"","2004-01-17","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-04-13","dls","inferred dead",NA,"","f","r","bail",NA,NA,NA,NA,NA,NA,108.7,3,"none","pm","l",2011-11-17,2012-09-23,4,"e",2012,3.92454428598182
"249","3728",NA,NA,NA,NA,NA,NA,72.81,"tmm","2018",NA,NA,NA,NA,NA,NA,112.25,"tmm",2016-08-24,"hel","604",2012-04-08,2012-04-08 18:15:00,NA,"2006-02-01","","talek",NA,"","2006-06-08","","",NA,"","2006-11-11","","",1,"","2006-12-30","","",19.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,NA,NA,NA,NA,NA,74.2,4,"none","pm","l",2012-01-07,2012-06-15,4,"e",2012,4.28785330840662
"250","3729",NA,NA,NA,NA,NA,NA,191.88,"tmm","2018",NA,NA,NA,NA,NA,NA,75.52,"tmm",2016-08-24,"cart","357",2012-04-10,2012-04-10 07:55:00,NA,"2005-12-07","","talek",NA,"","2006-01-30","","",NA,"","2006-09-14","","",14,"","2006-11-12","","",4.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","nav",NA,"0",NA,NA,NA,NA,76.1,4,"none","am","l",2011-03-11,2012-04-19,4,"b",2012,5.25687017663386
"251","3730",NA,NA,NA,NA,NA,NA,161.06,"tmm","2018",NA,NA,NA,NA,NA,NA,67.84,"esp",2018-01-26,"juno","781",2012-04-11,2012-04-11 17:51:00,NA,"2008-04-20","","talek",NA,"","2008-05-20","","",NA,"","2009-01-28","","",NA,"","2009-02-24","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,"1","1",NA,NA,NA,47.7,4,"none","pm","o",2011-09-11,2012-07-24,NA,NA,2012,5.0817769663674
"252","3731",NA,NA,NA,NA,NA,NA,79.8,"tmm","2018",NA,NA,NA,NA,NA,NA,15.06,"tmm",2016-08-24,"gobi","622",2012-04-11,2012-04-11 18:27:00,NA,"2010-12-24","","talek",NA,"","2011-03-17","","",NA,"","2011-09-19","","",0.5,"","2011-08-26","","",0.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-05-15","dls","inferred dead",NA,"","f","r","cen",NA,"0",NA,NA,NA,NA,15.6,4,"none","pm","n",NA,NA,NA,NA,2012,4.37952350445576
"253","3733",NA,NA,NA,NA,NA,NA,1266.97,"jrg-um","2014",NA,NA,NA,NA,NA,NA,8.81,"tmm",2016-08-24,"cen","789",2012-04-13,2012-04-13 07:50:00,NA,"2008-03-01","","talek",NA,"","2008-04-14","","",NA,"","2008-12-03","","",0,"","2009-01-23","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2012-05-18","dls","inferred dead",NA,"","f","r","pan",NA,"1","1",NA,NA,NA,49.4,4,"none","am","l",2011-10-31,2012-05-18,4,"b",2012,7.14438350206133
"254","3736",NA,NA,NA,NA,NA,NA,19.82,"jrg-um","2014",NA,NA,NA,NA,NA,NA,7.91,"tmm",2016-08-24,"alfe","909",2012-04-17,2012-04-17 08:28:00,NA,"2009-01-05","","talek",NA,"","2009-01-25","","",NA,"","2009-08-02","","",1,"","2010-01-15","","",11.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","guci",NA,"1","1",NA,NA,NA,39.4,4,"none","am","n",2011-01-05,2012-11-24,0,NA,2012,2.98669152890184
"255","3737",NA,NA,NA,NA,NA,NA,46.79,"tmm","2018",NA,NA,NA,NA,NA,NA,20.23,"tmm",2016-08-24,"wran","609",2012-04-20,2012-04-20 18:36:00,NA,"2010-01-13","","talek",NA,"","2010-01-27","","",NA,"","2010-11-04","","",1.5,"","2010-10-25","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","ffl",NA,"1","2",NA,NA,NA,27.2,4,"none","pm","n",2012-01-13,2013-04-01,0,NA,2012,3.84566950487813
"256","3738",NA,NA,NA,NA,NA,NA,47.93,"tmm","2018",NA,NA,NA,NA,NA,NA,6.78,"tmm",2016-08-24,"zion","837",2012-04-21,2012-04-21 07:19:00,NA,"2010-02-19","","talek",NA,"","2010-04-07","","",NA,"","2010-12-24","","",2,"","2011-02-16","","",8.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-06","dls","inferred dead",NA,"","f","r","sbl",NA,"1","2",NA,NA,NA,26,4,"none","am","n",2012-02-19,2013-05-06,0,NA,2012,3.86974161317154
"257","3739",NA,NA,NA,NA,NA,NA,273.43,"tmm","2018",NA,NA,NA,NA,NA,NA,19.11,"tmm",2016-08-24,"mos","749",2012-04-30,2012-04-30 06:47:00,NA,"2003-02-18","","talek",NA,"","2003-04-17","","",NA,"","2003-10-28","","",2,"","2004-02-12","","",1,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-05-15","dead","humans (us)",NA,"","f","r","mrph",NA,"1","2",NA,NA,NA,110.3,4,"none","am","l",2011-10-31,2012-08-15,4,"g",2012,5.61104564760433
"258","3743",NA,NA,NA,NA,NA,NA,194.12,"jrg-um","2014",NA,NA,NA,NA,NA,NA,185.77,"esp",2018-01-26,"hel","604",2012-06-01,2012-06-01 18:11:00,NA,"2006-02-01","","talek",NA,"","2006-06-08","","",NA,"","2006-11-11","","",1,"","2006-12-30","","",19.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"","f","r","mrph",NA,NA,NA,NA,NA,NA,76,6,"migration","pm","l",2012-01-07,2012-06-15,4,"e",2012,5.26847652453702
"259","3746",NA,NA,NA,NA,NA,NA,20.36,"tmm","2018",NA,NA,NA,NA,NA,NA,19.14,"tmm",2016-08-24,"yog","367",2012-06-10,2012-06-10 06:33:00,NA,"2001-11-20","","talek",NA,"","2002-01-07","","",NA,"","2002-10-11","","",4.5,"","2003-04-06","","",2,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2017-05-13","dls","double check: alive but with disappeared date",NA,"","f","r","mp",NA,"0",NA,NA,NA,NA,126.6,6,"migration","am","l",2012-04-04,2013-06-06,4,"e",2012,3.01357219168232
"260","3747",NA,NA,NA,NA,NA,NA,40.23,"jrg-um","2014",NA,NA,NA,NA,NA,NA,3.75,"tmm",2016-08-24,"mp","145",2012-06-10,2012-06-10 17:34:00,NA,"1994-07-23","","talek",NA,"","1994-08-14","","",NA,"","1995-03-18","","",0.5,"","1995-08-30","","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2013-07-13","dls","inferred dead",NA,"","f","r","dj","bag","1","1",NA,NA,NA,214.6,6,"migration","pm","o",2010-07-31,2013-07-13,4,NA,2012,3.6946129859617
"261","3748",NA,NA,NA,NA,NA,NA,46.39,"tmm","2018",NA,NA,NA,NA,NA,NA,40.55,"tmm",2016-08-24,"hex","727",2012-06-10,NA,NA,"2003-03-04","","talek",NA,"","2003-04-24","","",NA,"","2003-11-07","","",2,"","2004-01-17","","",9.5,"",NA,"","",NA,"",NA,NA,NA,NA,NA,"2016-04-13","dls","inferred dead",NA,"","f","r","bail",NA,NA,NA,NA,NA,NA,111.2,6,"migration",NA,"l",2011-11-17,2012-09-23,4,"e",2012,3.83708391876365
